title,body,rating,review_date,reviewer_name,reviewer_email,product_id,product_handle,reply,picture_urls
Great value for money,You won't be disappointed with this hoodie. The quality and design are worth every penny!,4,06/12/2023,Esha K.,eshak***@gmail.com,7970125512953,swole-like-a-bull-pump-cover-graphic-hoodie-for-men-and-women,,
Perfect casual hoodie,"If you're looking for a comfortable and stylish hoodie, this is it. It's perfect for everyday wear.",5,07/21/2023,Rahul S.,rahuls***@gmail.com,7970125512953,swole-like-a-bull-pump-cover-graphic-hoodie-for-men-and-women,,
Amazing quality,"The material of this hoodie is top-notch. It's soft, cozy, and doesn't lose its shape after washing.",4,06/09/2023,Aanya B.,aanyab***@gmail.com,7970125512953,swole-like-a-bull-pump-cover-graphic-hoodie-for-men-and-women,,
Unique and comfortable,This hoodie is both unique and comfortable. I love the combination of style and coziness.,5,06/16/2023,Ishaan G.,ishaang***@gmail.com,7970125512953,swole-like-a-bull-pump-cover-graphic-hoodie-for-men-and-women,,
Great quality,"Love the premium sweatshirt, great quality!",5,06/12/2023,Ravi Sharma,ravi****@gmail.com,7969871692025,swole-like-a-bull-pump-cover-graphic-sweatshirt-for-men-and-women,,
Awesome design,The design of this sweatshirt is amazing!,5,06/23/2023,Emily Johnson,emily****@gmail.com,7969871692025,swole-like-a-bull-pump-cover-graphic-sweatshirt-for-men-and-women,,
Perfect fit,Fits perfectly and comfortable to wear.,4,07/05/2023,Aarav Patel,aarav****@gmail.com,7969871692025,swole-like-a-bull-pump-cover-graphic-sweatshirt-for-men-and-women,,
Love the print,"The print quality is brilliant, love it!",5,07/19/2023,Lily Smith,lily****@gmail.com,7969871692025,swole-like-a-bull-pump-cover-graphic-sweatshirt-for-men-and-women,,
Ethically sourced,Glad to know that the garment is ethically sourced.,4,08/02/2023,Tanvi Gupta,tanvi****@gmail.com,7969871692025,swole-like-a-bull-pump-cover-graphic-sweatshirt-for-men-and-women,,
Super comfy,This sweatshirt is super comfortable to wear.,5,08/12/2023,William Anderson,william****@gmail.com,7969871692025,swole-like-a-bull-pump-cover-graphic-sweatshirt-for-men-and-women,,
Impressive sweatshirt,Impressed with the quality of this sweatshirt.,4,09/01/2023,Kriti Sharma,kriti****@gmail.com,7969871692025,swole-like-a-bull-pump-cover-graphic-sweatshirt-for-men-and-women,,
Unique design,The design of this sweatshirt is unique and eye-catching.,5,09/20/2023,Ethan Wilson,ethan****@gmail.com,7969871692025,swole-like-a-bull-pump-cover-graphic-sweatshirt-for-men-and-women,,
Great purchase,"I'm really happy with this purchase, worth every penny.",5,10/05/2023,Rajesh Kumar,rajesh****@gmail.com,7969871692025,swole-like-a-bull-pump-cover-graphic-sweatshirt-for-men-and-women,,
Fun and stylish,"Fun and stylish sweatshirt, love wearing it.",4,10/10/2023,Sophia Thompson,sophia****@gmail.com,7969871692025,swole-like-a-bull-pump-cover-graphic-sweatshirt-for-men-and-women,,
